"@timestamp",Class,"Class.keyword",Device,Level,Line,Message,Method,Pod,Service,Subscriber,Thread,"_id","_index","_score","_type"
"Jan 15, 2023 @ 22:14:26.934","com.genband.app.callbroker.cache.CacheService","com.genband.app.callbroker.cache.CacheService","ctab101@debsmail.com_static_client_correlator",DEBUG,47," Getting value for hazelcast - Key: IhrblzMlQ7gbooyH and DataType: class com.genband.app.callbroker.cache.WrtcsNotificationSubscriptionClientCorrelatorList  ",getValueFromMap,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","Y4XatoUB-R0zLxEjvmJh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:26.933","com.genband.app.callbroker.cache.WrtcsNotificationSubscriptionCache","com.genband.app.callbroker.cache.WrtcsNotificationSubscriptionCache","ctab101@debsmail.com_static_client_correlator",DEBUG,186," Checking subscription for subscriber:IhrblzMlQ7gbooyH with clientCorrelator:ctab101@debsmail.com_static_client_correlator and channelType:ws  ",isChannelExist,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","aIXatoUB-R0zLxEjvmJi","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:26.933","com.genband.app.callbroker.cache.CacheService","com.genband.app.callbroker.cache.CacheService","ctab101@debsmail.com_static_client_correlator",DEBUG,33," Getting value for localCache - Key: IhrblzMlQ7gbooyH and DataType: class com.genband.app.callbroker.cache.WrtcsNotificationSubscriptionClientCorrelatorList  ",getValueFromMap,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","YIXatoUB-R0zLxEjvmJh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:26.932","com.genband.app.callbroker.fsm.subs.actions.SubscriptionAction","com.genband.app.callbroker.fsm.subs.actions.SubscriptionAction","ctab101@debsmail.com_static_client_correlator",DEBUG,115," Starting to process subscription response...  ",handleResponse,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","XYXatoUB-R0zLxEjvmJg","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:26.932","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager","ctab101@debsmail.com_static_client_correlator",DEBUG,68," Starting To Process RetrieveStateMachine ...  ",retrieveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","dYXatoUB-R0zLxEjvmKy","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:26.931","com.genband.app.callbroker.fsm.shared.MachineCache","com.genband.app.callbroker.fsm.shared.MachineCache","ctab101@debsmail.com_static_client_correlator",DEBUG,30," Retrieving State Machine for Identifier: SWhyYmx6TWxRN2dib295SDpjdGFiMTAxQGRlYnNtYWlsLmNvbV9zdGF0aWNfY2xpZW50X2NvcnJlbGF0b3I=  ",getStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","cIXatoUB-R0zLxEjvmJm","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:26.930","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",DEBUG,285," Starting to set proxy http headers  ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-15","YoXatoUB-R0zLxEjvmJh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:26.930","com.genband.util.broker.rabbitmq.infrastructure.SynchronizedMessageMonitor","com.genband.util.broker.rabbitmq.infrastructure.SynchronizedMessageMonitor","${ctx:device}",DEBUG,36," TranId not found: SWhyYmx6TWxRN2dib295SDpjdGFiMTAxQGRlYnNtYWlsLmNvbV9zdGF0aWNfY2xpZW50X2NvcnJlbGF0b3I=:dd75dd2f-4199-49fe-abe5-51d4227d6b24  ",clearWaitingMessage,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"pool-4-thread-15","ZYXatoUB-R0zLxEjvmJi","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:26.930","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",INTERNALTRACE,281," Message is: {""version"":""1"",""messageRealm"":""internal"",""serviceAction"":""subscribe"",""messageParams"":{""subscriber"":""IhrblzMlQ7gbooyH"",""calledMessageQueue"":""spidrcalladapter-spidrcalladapter-b8565cdff-ckh4c"",""type"":""response"",""messageID"":""361585d9-9181-43a2-9ff7-d8d2a896df5b"",""correlationID"":""7b072f7d2372556de3a189dca953150d"",""transactionID"":""SWhyYmx6TWxRN2dib295SDpjdGFiMTAxQGRlYnNtYWlsLmNvbV9zdGF0aWNfY2xpZW50X2NvcnJlbGF0b3I=:dd75dd2f-4199-49fe-abe5-51d4227d6b24"",""originatingMS"":""spidrcalladapter"",""terminatingMS"":""callbroker"",""authorization"":null,""proxyHttpHeaders"":null},""serviceData"":{""version"":""1"",""statusCode"":503,""statusText"":""SERVICE_UNAVAILABLE"",""requestError"":{""serviceException"":{""messageId"":""SVC2000-7b072f7d2372556de3a189dca953150d"",""text"":""The following service error occurred: %1. Error code is %2."",""variables"":[""Configuration error occurred. Please contact your system administrator."",""503""]}}}}   ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-15","X4XatoUB-R0zLxEjvmJh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.804","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction","ctab101@debsmail.com_static_client_correlator",DEBUG,34," Saved State Machine With UUID: 1fb7ee8b-4ef6-4b67-86fc-af2f3ae18d9e And SmId: SWhyYmx6TWxRN2dib295SDpjdGFiMTAxQGRlYnNtYWlsLmNvbV9zdGF0aWNfY2xpZW50X2NvcnJlbGF0b3I=   ",execute,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","KYXatoUB-R0zLxEjllrN","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.804","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager","ctab101@debsmail.com_static_client_correlator",DEBUG,54," Saved State machine with  and SmId: SWhyYmx6TWxRN2dib295SDpjdGFiMTAxQGRlYnNtYWlsLmNvbV9zdGF0aWNfY2xpZW50X2NvcnJlbGF0b3I=   ",saveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","IoXatoUB-R0zLxEjllrM","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.802","com.genband.app.callbroker.fsm.shared.MachineCache","com.genband.app.callbroker.fsm.shared.MachineCache","ctab101@debsmail.com_static_client_correlator",DEBUG,40," Saving State Machine for Identifier: SWhyYmx6TWxRN2dib295SDpjdGFiMTAxQGRlYnNtYWlsLmNvbV9zdGF0aWNfY2xpZW50X2NvcnJlbGF0b3I=  ",saveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","J4XatoUB-R0zLxEjllrN","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.802","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction","ctab101@debsmail.com_static_client_correlator",DEBUG,30," Returning To Initial State...  ",execute,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","JYXatoUB-R0zLxEjllrM","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.801","com.genband.util.broker.rabbitmq.RabbitmqChannelsPool","com.genband.util.broker.rabbitmq.RabbitmqChannelsPool","ctab101@debsmail.com_static_client_correlator",DEBUG,70," The channel is returned to pool, Channel pool size[IDLE]: 16, Active: 19, Waiters: 0  ",returnObject,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","HIXatoUB-R0zLxEjllrI","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.801","com.genband.util.broker.rabbitmq.infrastructure.delievery.AsyncRabbitMessageProcessor","com.genband.util.broker.rabbitmq.infrastructure.delievery.AsyncRabbitMessageProcessor","ctab101@debsmail.com_static_client_correlator",INTERNALTRACE,67," Message to deliver: {""version"":""1"",""messageRealm"":""internal"",""serviceAction"":""subscribe"",""messageParams"":{""subscriber"":""IhrblzMlQ7gbooyH"",""calledMessageQueue"":""callbroker-callbroker-5998f859cf-kv5hl"",""type"":""request"",""messageID"":""9a0f9cd2-d6b7-400b-9598-f4be43848637"",""correlationID"":""7b072f7d2372556de3a189dca953150d"",""transactionID"":""SWhyYmx6TWxRN2dib295SDpjdGFiMTAxQGRlYnNtYWlsLmNvbV9zdGF0aWNfY2xpZW50X2NvcnJlbGF0b3I=:dd75dd2f-4199-49fe-abe5-51d4227d6b24"",""originatingMS"":""callbroker"",""terminatingMS"":""spidrcalladapter"",""authorization"":""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiYWU0M2JiNmItYWU3ZS00NTI4LWI1YWQtYWVhN2IwNDkxNGFkIiwiZXhwIjoxNjczODM4ODU1LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAwNTYsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiJmYTI3MjY5Yy01ZDJjLTRkMjYtYjYzMC1iY2IwZTc0Y2UwMDgifQ.pPGbzJdVP9voOaCD_q7mzv3F_NYKWjCWGfABliV5qfHygdABRVJT37XhkYAdwIJG2YEKG7KDP02aTqRo3Wqd9JxjLF_vhKw8J_zrcZg4ajOU_k1iHvtuCHM126-NXEurgMNr9-xcOWUsmwF8WWfLV3gmte8zGR8qeg5fuGOvU02rxnNPW2iq-QPSIH5sTqRXWa4L8Zy4YAEX2IstiLdw2Nb44I103vBK_55xn1ukp7IpGM_RFHcQ2n9uprwUkEIisAvNeNijBf0Vejl-8Sbfg1lyTuEYNddzZ3RYzH1STgyQIWIADMVtGVp0NpcagYTHqfXYLDDo-ZYFaIr9J65t_Q"",""proxyHttpHeaders"":{""x-cpaas-agent"":[""CTAB""]}},""serviceData"":{""version"":""1"",""subscription"":{""clientCorrelator"":""ctab101@debsmail.com_static_client_correlator"",""callbackReference"":{""notifyURL"":""ws-f7c41130-b9b1-4c46-b9f3-5cb4f6507e2f""}}}}  ",sendLocalMessage,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","HoXatoUB-R0zLxEjllrK","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.800","com.genband.util.broker.rabbitmq.RabbitmqChannelsPool","com.genband.util.broker.rabbitmq.RabbitmqChannelsPool","ctab101@debsmail.com_static_client_correlator",DEBUG,45," The channel is borrowed from the pool, Channel pool size[IDLE]: 15, Active: 20, Waiters: 0  ",borrowObject,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","GYXatoUB-R0zLxEjllrI","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.800","com.genband.util.broker.rabbitmq.infrastructure.delievery.RabbitmqDeliveryChannelManager","com.genband.util.broker.rabbitmq.infrastructure.delievery.RabbitmqDeliveryChannelManager","ctab101@debsmail.com_static_client_correlator",DEBUG,42," Listners registration.  ",acquireLocalChannel,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","GIXatoUB-R0zLxEjllrI","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.799","com.genband.app.callbroker.amqp.handlers.OutgoingAmqpHandler","com.genband.app.callbroker.amqp.handlers.OutgoingAmqpHandler","ctab101@debsmail.com_static_client_correlator",DEBUG,33," Sending a ServiceAction: subscribe Request To: spidrcalladapter   ",sendRequest,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","KIXatoUB-R0zLxEjllrN","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.799","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","ctab101@debsmail.com_static_client_correlator",DEBUG,357," Get correlationId from threadcontext  ",getCorrelationIDFromThreadContext,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","KoXatoUB-R0zLxEjllrg","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.799","com.genband.util.broker.rabbitmq.RabbitmqChannelsPool","com.genband.util.broker.rabbitmq.RabbitmqChannelsPool","ctab101@debsmail.com_static_client_correlator",DEBUG,44," Active Channel size: 20  ",borrowObject,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","LIXatoUB-R0zLxEjllrn","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.798","com.genband.fsmutils.TransactionContextRepository","com.genband.fsmutils.TransactionContextRepository","ctab101@debsmail.com_static_client_correlator",DEBUG,80," Message successfully persisted: {""version"":""1"",""messageRealm"":""external"",""messageParams"":{""subscriber"":""IhrblzMlQ7gbooyH"",""calledMessageQueue"":""restamqpgw-restamqpgw-858f67c84-t56bl"",""type"":""request"",""messageID"":""bb88a9a1-91a5-4d8f-840b-ab8293df91e4"",""correlationID"":""7b072f7d2372556de3a189dca953150d"",""transactionID"":""60804a84-5051-45cf-ac6b-30e4df8001bc"",""originatingMS"":""restamqpgw"",""terminatingMS"":""callbroker"",""authorization"":""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiYWU0M2JiNmItYWU3ZS00NTI4LWI1YWQtYWVhN2IwNDkxNGFkIiwiZXhwIjoxNjczODM4ODU1LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAwNTYsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiJmYTI3MjY5Yy01ZDJjLTRkMjYtYjYzMC1iY2IwZTc0Y2UwMDgifQ.pPGbzJdVP9voOaCD_q7mzv3F_NYKWjCWGfABliV5qfHygdABRVJT37XhkYAdwIJG2YEKG7KDP02aTqRo3Wqd9JxjLF_vhKw8J_zrcZg4ajOU_k1iHvtuCHM126-NXEurgMNr9-xcOWUsmwF8WWfLV3gmte8zGR8qeg5fuGOvU02rxnNPW2iq-QPSIH5sTqRXWa4L8Zy4YAEX2IstiLdw2Nb44I103vBK_55xn1ukp7IpGM_RFHcQ2n9uprwUkEIisAvNeNijBf0Vejl-8Sbfg1lyTuEYNddzZ3RYzH1STgyQIWIADMVtGVp0NpcagYTHqfXYLDDo-ZYFaIr9J65t_Q""""proxyHttpHeaders"":""{x-cpaas-agent=[CTAB]}""},""serviceAction"":""webrtcsignaling"",""serviceData"":{""version"":null,""externalProtocol"":""http"",""httpParams"":{""type"":request,""verb"":""POST"",""path"":""/cpaas/webrtcsignaling/v1/IhrblzMlQ7gbooyH/subscriptions"",""statusCode"":null,""statusText"":null,""headers"":{host=[restamqpgw.platform.svc.cluster.local:8080], connection=[keep-alive], x-forwarded-for=[10.102.198.11, 10.32.13.0], x-forwarded-proto=[https], x-forwarded-host=[kvs1-cpaas-oauth.kandy.io], x-forwarded-port=[8000], x-real-ip=[10.102.198.11], content-length=[178], x-correlationid=[7b072f7d2372556de3a189dca953150d], accept=[text/plain, application/xml, text/xml, application/json, application/*+xml, application/*+json, */*], x-cpaas-invalid=[ctab;invalid], authorization=[Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiYWU0M2JiNmItYWU3ZS00NTI4LWI1YWQtYWVhN2IwNDkxNGFkIiwiZXhwIjoxNjczODM4ODU1LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAwNTYsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiJmYTI3MjY5Yy01ZDJjLTRkMjYtYjYzMC1iY2IwZTc0Y2UwMDgifQ.pPGbzJdVP9voOaCD_q7mzv3F_NYKWjCWGfABliV5qfHygdABRVJT37XhkYAdwIJG2YEKG7KDP02aTqRo3Wqd9JxjLF_vhKw8J_zrcZg4ajOU_k1iHvtuCHM126-NXEurgMNr9-xcOWUsmwF8WWfLV3gmte8zGR8qeg5fuGOvU02rxnNPW2iq-QPSIH5sTqRXWa4L8Zy4YAEX2IstiLdw2Nb44I103vBK_55xn1ukp7IpGM_RFHcQ2n9uprwUkEIisAvNeNijBf0Vejl-8Sbfg1lyTuEYNddzZ3RYzH1STgyQIWIADMVtGVp0NpcagYTHqfXYLDDo-ZYFaIr9J65t_Q], x-cpaas-agent=[CTAB], content-type=[application/json], user-agent=[Apache-HttpClient/4.5.11 (Java/1.8.0_151)], accept-encoding=[gzip,deflate], x-consumer-id=[6100e4b3-a004-490f-9ed9-7ef07c84e2ac], x-consumer-username=[att]},""queryParams"":null,""payload"":{""contentType"":json,""contentData"":{""wrtcsNotificationSubscription"":{""callBackReference"":{""notifyUrl"":""ws-f7c41130-b9b1-4c46-b9f3-5cb4f6507e2f""},""clientCorrelator"":""ctab101@debsmail.com_static_client_correlator"",""resourceUrl"":null},""wrtcsSubscriptionList"":null,""requestError"":null,""notificationMessage"":null,""wrtcsAnswer"":null,""wrtcsSessionList"":null,""wrtcsSessionStatus"":null,""wrtcsSession"":null,""wrtcsOffer"":null,""wrtcsIceCandidates"":null,""wrtcsTransfer"":null,""wrtcsTurnCredentials"":null,""wrtcsForward"":null,""clientCorrelator"":null}}},""subscription"":null,""statusCode"":null,""statusText"":null,""service"":null,""channelId"":null,""clientCorrelator"":null,""deliveryList"":null,""notificationPayloadType"":null,""notificationPayload"":null,""pushDataPrivacyEnabled"":null,""largeSDP"":null,""pushParams"":null,""wrtcsSessionList"":null,""wrtcsSessionStatus"":null,""sessionId"":null,""wrtcsAnswer"":null,""wrtcsEventNotification"":null,""wrtcsSession"":null,""wrtcsOffer"":null,""wrtcsIceCandidates"":null,""wrtcsTransfer"":null,""wrtcsTurnCredentials"":null,""wrtcsForward"":null,""requestError"":null,""originatorTn"":null}}  ",persistMessage,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","JoXatoUB-R0zLxEjllrN","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.798","com.genband.util.provisioning.PortalProvisioningService","com.genband.util.provisioning.PortalProvisioningService","ctab101@debsmail.com_static_client_correlator",DEBUG,56," retrieving portal user:IhrblzMlQ7gbooyH using class:class com.genband.app.callbroker.entities.User  ",getSimpleUser,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","IYXatoUB-R0zLxEjllrM","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.795","com.genband.app.callbroker.utils.MessageConstructionFactory","com.genband.app.callbroker.utils.MessageConstructionFactory","ctab101@debsmail.com_static_client_correlator",DEBUG,114," Starting To Process GenerateSubscriptionRequestToAdapter   ",generateSubscriptionRequestToAdapter,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","G4XatoUB-R0zLxEjllrI","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.795","com.genband.fsmutils.TransactionContextRepository","com.genband.fsmutils.TransactionContextRepository","ctab101@debsmail.com_static_client_correlator",DEBUG,57," Persisting message...  ",persistMessage,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","JIXatoUB-R0zLxEjllrM","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.794","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager","ctab101@debsmail.com_static_client_correlator",DEBUG,68," Starting To Process RetrieveStateMachine ...  ",retrieveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","FoXatoUB-R0zLxEjllrI","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.794","com.genband.app.callbroker.fsm.subs.actions.SubscriptionAction","com.genband.app.callbroker.fsm.subs.actions.SubscriptionAction","ctab101@debsmail.com_static_client_correlator",DEBUG,75," Starting to process subscription request...  ",handleRequest,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","HYXatoUB-R0zLxEjllrK","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.793","com.genband.app.callbroker.fsm.shared.MachineCache","com.genband.app.callbroker.fsm.shared.MachineCache","ctab101@debsmail.com_static_client_correlator",DEBUG,30," Retrieving State Machine for Identifier: SWhyYmx6TWxRN2dib295SDpjdGFiMTAxQGRlYnNtYWlsLmNvbV9zdGF0aWNfY2xpZW50X2NvcnJlbGF0b3I=  ",getStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","F4XatoUB-R0zLxEjllrI","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:14:16.781","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",DEBUG,285," Starting to set proxy http headers  ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-14","I4XatoUB-R0zLxEjllrM","logging-000338","-","_doc"
